Team,Season,id,firstName,lastName,sweaterNumber,positionCode,city,country,latitude,longitude
MIN,20242025,8480075,Cameron,Crotty,0,D,Ottawa,CAN,45.4208777,-75.6901106
NYR,20232024,8480078,Filip,Chytil,72,C,Kromeriz,CZE,49.2984191,17.3929804
NJD,20162017,8480081,Michael,Kapla,32,D,Eau Claire,USA,44.811349,-91.4984941
ANA,20182019,8480082,Justin,Kloos,81,C,Lakeville,USA,44.650051,-93.2432791
CAR,20212022,8480083,C.J.,Smith,47,L,Des Moines,USA,41.5868654,-93.6249494
NJD,20232024,8480084,Nick,DeSimone,57,D,East Amherst,USA,43.0183913,-78.696697
WSH,20212022,8480087,Mike,Vecchione,36,R,Saugus,USA,42.4648183,-71.010051
COL,20202021,8480112,Hunter,Miska,32,G,North Branch,USA,45.5113515,-92.9802176
WPG,20232024,8480113,Alex,Iafallo,9,L,Eden,USA,36.4884715,-79.7667026
STL,20182019,8480143,Jakub,Jerabek,28,D,Pilsen,CZE,49.7477415,13.3775249
TOR,20232024,8480144,David,Kampf,64,C,Chomutov,CZE,50.4606456,13.4178324
WPG,20232024,8480145,Neal,Pionk,4,D,Omaha,USA,41.2587459,-95.9383758
VAN,20192020,8480147,Oscar,Fantenberg,5,D,Ljunby,SWE,62.0,15.0
CHI,20172018,8480153,Victor,Ejdsell,17,C,Karlstad,SWE,59.3809146,13.5027631
STL,20222023,8480157,Calle,Rosen,43,D,Vaxjo,SWE,56.8787183,14.8094385
TBL,20202021,8480158,Andreas,Borgman,5,D,Stockholm,SWE,59.3251172,18.0710935
SJS,20222023,8480160,Radim,Simek,51,D,Mlada Boleslav,CZE,50.4116187,14.9031301
DET,20182019,8480161,Libor,Sulak,47,D,Pelhrimov,CZE,49.4308737,15.2232341
CBJ,20202021,8480162,Matiss,Kivlenieks,80,G,Riga,LAT,56.9493977,24.1051846
VAN,20172018,8480163,Philip,Holm,29,D,Stockholm,SWE,59.3251172,18.0710935
FLA,20172018,8480164,Henrik,Haapala,25,L,Lempaala,FIN,61.316667,23.7499999
SJS,20232024,8480172,Jan,Rutta,84,D,Pisek,CZE,49.3089887,14.147769
DET,20222023,8480184,Gustav,Lindstrom,28,D,Ostervala,SWE,60.1809325,17.1780842
FLA,20232024,8480185,Eetu,Luostarinen,27,C,Siilinjarvi,FIN,63.0743109,27.6623456
ANA,20202021,8480186,Alexander,Volkov,92,R,Moscow,RUS,55.7505412,37.6174782
SJS,20232024,8480188,Fabian,Zetterlund,20,L,Karlstad,SWE,59.3809146,13.5027631
UTA,20242025,8480191,Matt,Villalta,0,G,Kingston,CAN,44.230687,-76.481323
NJD,20232024,8480192,Johnathan,Kovacevic,0,D,Hamilton,CAN,43.2560802,-79.8728583
CBJ,20232024,8480193,Daniil,Tarasov,40,G,Novokuznetsk,RUS,53.7575903,87.1358494
BUF,20222023,8480196,Jacob,Bryson,78,D,London,CAN,42.9832406,-81.243372
SJS,20222023,8480199,Eetu,Makiniemi,32,G,Vantaa,FIN,60.2933337,25.0407809
PHI,20202021,8480201,Maksim,Sushko,64,R,Drahichyn,BLR,52.1887638,25.1559039
EDM,20242025,8480202,Noel,Hoefenmayer,81,D,Toronto,CAN,43.6534817,-79.3839347
CBJ,20222023,8480205,Emil,Bemstrom,52,R,Nykoping,SWE,58.7545409,17.0120656
OTT,20232024,8480208,Drake,Batherson,19,R,Fort Wayne,USA,41.0799898,-85.1386015
NJD,20192020,8480213,Gilles,Senn,31,G,Bülach,SUI,47.5172321,8.5407118
DAL,20222023,8480216,Jacob,Peterson,40,C,Lidkoping,SWE,58.5037196,13.1576427
PHI,20232024,8480220,Noah,Cates,27,L,Stillwater,USA,36.1156306,-97.0585717
LAK,20202021,8480221,Drake,Rymsha,43,C,Huntington Woods,USA,42.4805913,-83.1668713
NYI,20222023,8480222,Sebastian,Aho,25,D,Umea,SWE,63.8256568,20.2630745
DAL,20222023,8480226,Marián,Studenic,43,L,Skalica,SVK,48.8461007,17.2287837
CHI,20212022,8480231,Jakub,Galvas,76,D,Ostrava,CZE,49.8349139,18.2820084
VGK,20222023,8480238,Jiri,Patera,30,G,Praha,CZE,50.0596288,14.4464593
NYI,20222023,8480242,Arnaud,Durandeau,16,L,Montréal,CAN,45.5031824,-73.5698065
PHI,20222023,8480245,Olle,Lycksell,62,R,Oskarshamn,SWE,57.2632811,16.4443478
TBL,20232024,8480246,Nick,Perbix,48,D,Elk River,USA,45.3038538,-93.5671825
OTT,20192020,8480247,Jonathan,Davidsson,49,R,Tyreso,SWE,59.216667,18.333333
TOR,20242025,8480249,Cedric,Pare,56,C,Levis,CAN,46.8033114,-71.1778792
CHI,20222023,8480252,Cole,Guttman,70,C,Northridge,USA,34.2345615,-118.5369316
VGK,20212022,8480259,Ben,Jones,64,C,Waterloo,CAN,43.4652699,-80.5222961
OTT,20222023,8480263,Dylan,Ferguson,34,G,Lantzville,CAN,49.2507112,-124.0746545
MIN,20222023,8480267,Sammy,Walker,74,C,Edina,USA,44.8897027,-93.3501222
EDM,20232024,8480274,Philip,Kemp,76,D,Greenwich,USA,41.0264862,-73.6284598
MIN,20222023,8480275,Nick,Swaney,72,R,Burnsville,USA,44.7670567,-93.2773887
SJS,20202021,8480276,Ivan,Chekhovich,82,L,Yekaterinburg,RUS,56.839104,60.60825
BOS,20232024,8480280,Jeremy,Swayman,1,G,Anchorage,USA,61.108815,-149.3893053
STL,20232024,8480281,Alexey,Toropchenko,13,R,Moscow,RUS,55.7505412,37.6174782
WPG,20232024,8480289,Morgan,Barron,36,C,Halifax,CAN,44.648618,-63.5859487
CBJ,20222023,8480292,Carson,Meyer,72,R,Powell,USA,37.8192526,-83.8239902
CHI,20212022,8480293,Wyatt,Kalynuk,48,D,Brandon,CAN,49.8511143,-99.9608924
SJS,20212022,8480304,Jayden,Halbgewachs,89,L,Regina,CAN,50.4479733,-104.6158764
NYI,20212022,8480306,Grant,Hutton,7,D,Carmel,USA,39.9784186,-86.1283681
WSH,20232024,8480313,Logan,Thompson,48,G,Calgary,CAN,51.0456064,-114.057541
OTT,20192020,8480314,Max,Veronneau,14,R,Ottawa,CAN,45.4208777,-75.6901106
VAN,20222023,8480326,Sheldon,Dries,15,C,Macomb,USA,42.6741189,-82.902901
CHI,20222023,8480328,David,Gust,37,R,Orland Park,USA,41.630663,-87.8536288
CGY,20172018,8480330,Spencer,Foo,15,R,St. Albert,CAN,53.633239,-113.628845
LAK,20222023,8480336,Sean,Walker,26,D,Keswick,CAN,44.2396166,-79.4686558
PIT,20192020,8480341,Adam,Johnson,47,C,Grand Rapids,USA,42.9632425,-85.6678639
BOS,20232024,8480355,Mark,Kastelic,0,C,Phoenix,USA,33.4484367,-112.074141
DET,20182019,8480363,Kaden,Fulcher,36,G,Brigden,CAN,42.8119213,-82.2828078
SJS,20202021,8480373,Josef,Korenar,32,G,Pelhrimov,CZE,49.4308737,15.2232341
COL,20232024,8480382,Alexandar,Georgiev,40,G,Ruse,BUL,43.8480413,25.9542057
SEA,20212022,8480384,Alexander,True,11,C,Copenhagen,DEN,55.6867243,12.5700724
VAN,20222023,8480420,Collin,Delia,60,G,Rancho Cucamonga,USA,34.1033192,-117.575173
LAK,20222023,8480434,Sean,Durzi,50,D,Mississauga,CAN,43.5896231,-79.6443879
TOR,20222023,8480439,Mac,Hollowell,81,D,Niagara Falls,CAN,43.1065603,-79.0639039
CBJ,20222023,8480441,Trey,Fix-Wolansky,64,R,Edmonton,CAN,53.5462055,-113.491241
WPG,20222023,8480443,Kristian,Reichel,87,C,Most,CZE,50.5032737,13.636112
OTT,20222023,8480448,Parker,Kelly,45,L,Camrose,CAN,53.013131,-112.840576
VAN,20232024,8480459,Pius,Suter,24,C,Zurich,SUI,47.3744489,8.5410422
CAR,20212022,8480466,Joey,Keane,44,D,Chicago,USA,41.8755616,-87.6244212
ANA,20222023,8480467,Austin,Strand,48,D,Calgary,CAN,51.0456064,-114.057541
EDM,20222023,8480468,James,Hamblin,57,L,Edmonton,CAN,53.5462055,-113.491241
ANA,20212022,8480591,Thomas,Hodges,68,G,Slough,GBR,51.5111014,-0.5940682
VGK,20232024,8480727,Zach,Whitecloud,2,D,Brandon,CAN,49.8511143,-99.9608924
NSH,20222023,8480748,Kiefer,Sherwood,44,L,Columbus,USA,39.9622601,-83.0007065
STL,20202021,8480761,Mitch,Reinke,39,D,Stillwater,USA,36.1156306,-97.0585717
CBJ,20222023,8480762,Eric,Robinson,50,L,Bellmawr,USA,39.8676134,-75.0946183
DAL,20202021,8480769,Joel,L'Esperance,38,R,Brighton,USA,39.983721,-104.8110775
LAK,20182019,8480771,Daniel,Brickley,78,D,Sandy,USA,40.5710454,-111.8953815
VGK,20222023,8480776,Sheldon,Rempal,56,R,Calgary,CAN,51.0456064,-114.057541
SJS,20192020,8480780,Lukas,Radil,52,C,Caslav,CZE,49.9109171,15.3913205
NYI,20232024,8480789,Oliver,Wahlstrom,26,R,Portland,USA,45.5202471,-122.674194
WSH,20232024,8480796,Martin,Fehervary,42,D,Bratislava,SVK,48.1516988,17.1093063
PHI,20232024,8480797,Joel,Farabee,86,L,Syracuse,USA,43.0481221,-76.1474244
CHI,20232024,8480798,Philipp,Kurashev,23,C,Munsingen,SUI,46.8739775,7.5631943
VAN,20232024,8480800,Quinn,Hughes,43,D,Orlando,USA,28.5421109,-81.3790304
OTT,20232024,8480801,Brady,Tkachuk,7,L,Scottsdale,USA,33.4942189,-111.926018
EDM,20232024,8480802,Ryan,McLeod,71,C,Mississauga,CAN,43.5896231,-79.6443879
EDM,20232024,8480803,Evan,Bouchard,2,D,Oakville,CAN,43.447436,-79.666672
LAK,20242025,8480805,Tyler,Madden,37,C,Albany,USA,42.6511674,-73.754968
ANA,20232024,8480806,Isac,Lundestrom,21,C,Gallivare,SWE,67.3,20.25
BUF,20232024,8480807,Mattias,Samuelsson,23,D,Philadelphia,USA,39.9527237,-75.1635262
VAN,20242025,8480808,Jett,Woo,44,D,Winnipeg,CAN,49.8955367,-97.1384584
DET,20232024,8480813,Joe,Veleno,90,C,Montréal,CAN,45.5031824,-73.5698065
CHI,20212022,8480814,Nicolas,Beaudin,92,D,Chateauguay,CAN,45.3602416,-73.749364
NYR,20232024,8480817,K'Andre,Miller,79,D,St. Paul,USA,44.9497487,-93.0931028
NYI,20232024,8480819,Jakub,Skarek,1,G,Jihlava,CZE,49.396064,15.5903065
TOR,20222023,8480820,Filip,Kral,82,D,Blansko,CZE,49.3636494,16.6442394
DET,20222023,8480821,Filip,Zadina,11,R,Pardubice,CZE,50.0385812,15.7791356
COL,20222023,8480822,Martin,Kaut,61,R,Brno,CZE,49.1922443,16.6113382
WSH,20232024,8480823,Alexander,Alexeyev,27,D,St. Petersburg,RUS,59.938732,30.316229
FLA,20232024,8480825,Patrick,Giles,36,R,Chevy Chase,USA,38.9942121,-77.0771572
BOS,20232024,8480828,Michael,Callahan,79,D,Franklin,USA,33.2002659,-95.2231752
CAR,20232024,8480829,Jesperi,Kotkaniemi,82,C,Pori,FIN,61.4866126,21.7972071
CAR,20232024,8480830,Andrei,Svechnikov,37,R,Barnaul,RUS,53.3475493,83.7788448
CHI,20222023,8480831,Alec,Regula,75,D,West Bloomfield,USA,42.9058971,-77.5391622
NYR,20222023,8480833,Vitali,Kravtsov,74,R,Vladivostok,RUS,43.1150678,131.8855768
SJS,20232024,8480834,Ty,Emberson,6,D,Eau Claire,USA,44.811349,-91.4984941
CAR,20232024,8480835,Jack,Drury,18,C,New York,USA,40.7127281,-74.0060152
PIT,20222023,8480836,Jonathan,Gruden,48,C,Rochester Hills,USA,42.6583661,-83.1499322
BUF,20232024,8480839,Rasmus,Dahlin,26,D,Lidkoping,SWE,58.5037196,13.1576427
DAL,20232024,8480840,Oskar,Back,37,C,Karlstad,SWE,59.3809146,13.5027631
PIT,20222023,8480842,Filip,Hallander,36,C,Sundsvall,SWE,62.3907552,17.3071024
ANA,20232024,8480843,Lukas,Dostal,1,G,Brno,CZE,49.1922443,16.6113382
VGK,20232024,8480844,Grigori,Denisenko,54,L,Novosibirsk,RUS,55.0288307,82.9226887
WPG,20232024,8480845,Rasmus,Kupari,15,C,Kotka,FIN,60.4674228,26.9450844
COL,20222023,8480846,Sampo,Ranta,75,L,Naantali,FIN,60.4688687,22.0291149
SJS,20212022,8480847,Ryan,Merkley,6,D,Oakville,CAN,43.447436,-79.666672
SJS,20232024,8480848,Ty,Dellandrea,0,C,Port Perry,CAN,44.1054151,-78.9425076
UTA,20242025,8480849,Barrett,Hayton,27,C,Peterborough,CAN,44.3048009,-78.3199496
LAK,20242025,8480851,Akil,Thomas,26,C,Toronto,CAN,43.6534817,-79.3839347
CBJ,20222023,8480853,Liam,Foudy,19,C,Scarborough,CAN,43.7729744,-79.2576479
UTA,20242025,8480855,Jack,McBain,22,C,Toronto,CAN,43.6534817,-79.3839347
MTL,20212022,8480858,Cam,Hillis,88,C,Oshawa,CAN,43.8975558,-78.8635324
CGY,20232024,8480860,Kevin,Bahl,7,D,New Westminster,CAN,49.2067726,-122.9108818
TBL,20222023,8480863,Gabriel,Fortier,82,L,Lachine,CAN,45.435114,-73.6837987
NYI,20232024,8480865,Noah,Dobson,8,D,Summerside,CAN,46.394259,-63.7892386
OTT,20222023,8480867,Kevin,Mandolese,70,G,Blainville,CAN,45.67932,-73.87619
SEA,20242025,8480869,Luke,Henman,61,C,Dartmouth,CAN,44.6799707,-63.5720232
ANA,20222023,8480870,Bo,Groulx,50,C,Rouen,FRA,49.4404591,1.0939658
CBJ,20232024,8480871,Adam,Boqvist,27,D,Falun,SWE,60.6070068,15.6323059
WSH,20232024,8480873,Rasmus,Sandin,38,D,Uppsala,SWE,59.8586126,17.6387436
PHI,20222023,8480874,Adam,Ginning,0,D,Linkoping,SWE,58.4098135,15.6245252
UTA,20242025,8480876,Curtis,Douglas,0,C,Oakville,CAN,43.447436,-79.666672
DAL,20222023,8480878,Nils,Lundkvist,5,D,Pitea,SWE,65.3134652,21.4900252
OTT,20232024,8480879,Jacob,Bernard-Docker,24,D,Canmore,CAN,51.0866897,-115.3481135
MIN,20232024,8480880,Jakub,Lauko,0,C,Prague,CZE,50.0596288,14.4464593
PIT,20222023,8480883,Ty,Smith,24,D,Lloydminster,CAN,53.2816669,-109.986339
MIN,20222023,8480884,Calen,Addison,2,D,Brandon,CAN,49.8511143,-99.9608924
EDM,20232024,8480885,Olivier,Rodrigue,35,G,Chicoutimi,CAN,48.3370248,-71.1235261
MTL,20232024,8480887,Jordan,Harris,54,D,Haverhill,USA,42.7777829,-71.0767724
OTT,20242025,8480890,Jan,Jenik,74,C,Nymburk,CZE,50.186331,15.0417306
UTA,20242025,8480891,Michael,Kesselring,7,D,New Hampton,USA,43.059421,-92.3181158
CBJ,20232024,8480893,Kirill,Marchenko,86,R,Barnaul,RUS,53.3475493,83.7788448
SEA,20222023,8480901,Karson,Kuhlman,25,C,Esko,USA,46.7072985,-92.3631618
NSH,20222023,8480913,Jordan,Gross,46,D,Maple Grove,USA,45.0984983,-93.4419222
COL,20222023,8480925,Pavel,Francouz,39,G,Plzen,CZE,49.7477415,13.3775249
BUF,20222023,8480935,Lawrence,Pilut,20,D,Tingsryd,SWE,56.533333,14.966667
EDM,20192020,8480940,Joel,Persson,36,D,Osby,SWE,56.416667,14.083333
TOR,20182019,8480943,Igor,Ozhiganov,92,D,Krasnogorsk,RUS,55.8217545,37.3400897
BOS,20202021,8480944,Par,Lindholm,26,C,Kusmark,SWE,64.87881,20.79953
PIT,20212022,8480945,Juuso,Riikola,50,D,Joensuu,FIN,62.6005753,29.7622128
EDM,20202021,8480946,Dominik,Kahun,21,C,Plana,CZE,48.9435942,14.4527645
NSH,20222023,8480947,Kevin,Lankinen,32,G,Helsinki,FIN,60.1674881,24.9427473
NJD,20182019,8480948,Egor,Yakovlev,74,D,Magnitogorsk,RUS,53.4256867,59.0507322
BUF,20222023,8480950,Ilya,Lyubushkin,46,D,Moscow,RUS,55.7505412,37.6174782
CHI,20182019,8480954,Jacob,Nilsson,67,C,Morrum,SWE,56.1928572,14.7532545
FLA,20182019,8480955,Bogdan,Kiselevich,55,D,Cherepovets,RUS,59.1244222,37.9124677
SJS,20202021,8480965,Antti,Suomela,14,C,Espoo,FIN,60.2047672,24.6568435
TOR,20222023,8480977,Semyon,Der-Arguchintsev,85,C,Moscow,RUS,55.7505412,37.6174782
VAN,20242025,8480979,Nate,Smith,0,C,Tampa,USA,27.9477595,-82.458444
TOR,20232024,8480980,Connor,Dewar,24,C,The Pas,CAN,53.8224172,-101.2405153
STL,20232024,8480981,Joel,Hofer,30,G,Winnipeg,CAN,49.8955367,-97.1384584
DAL,20212022,8480988,Riley,Damiani,13,C,Mississauga,CAN,43.5896231,-79.6443879
MIN,20232024,8480990,Declan,Chisholm,47,D,Bowmanville,CAN,43.9122995,-78.6891675
NSH,20242025,8480992,Magnus,Chrona,0,G,Skelleftea,SWE,64.7520185,20.959339
MIN,20222023,8480994,Damien,Giroux,68,C,Sudbury,CAN,46.49272,-80.991211
TOR,20232024,8480995,Pontus,Holmberg,29,R,Vasteras,SWE,59.6110992,16.5463679
STL,20242025,8481000,Mathias,Laferriere,58,R,Montréal,CAN,45.5031824,-73.5698065
CBJ,20202021,8481001,Veini,Vehvilainen,35,G,Jyväskylä,FIN,62.2417066,25.7495727
ANA,20212022,8481003,Hunter,Drew,72,D,Kingston,CAN,44.230687,-76.481323
CHI,20212022,8481004,Josiah,Slavin,36,L,Erie,USA,42.1294712,-80.0852695
STL,20232024,8481006,Tyler,Tucker,75,D,Thunder Bay,CAN,48.406414,-89.259796
DET,20222023,8481013,Jonatan,Berggren,52,R,Uppsala,SWE,59.8586126,17.6387436
NYI,20232024,8481014,Alexander,Romanov,28,D,Moscow,RUS,55.625578,37.6063916
NYI,20232024,8481016,Ruslan,Iskhakov,37,C,Moscow,RUS,55.625578,37.6063916
WPG,20232024,8481019,David,Gustafsson,19,C,Tingsryd,SWE,56.533333,14.966667
COL,20232024,8481020,Justus,Annunen,60,G,Kempele,FIN,64.91245,25.5108223
VAN,20232024,8481024,Linus,Karlsson,94,C,Eksjö,SWE,57.6674439,14.9735595
CGY,20232024,8481028,Martin,Pospisil,76,C,Zvolen,SVK,48.5782517,19.1247135
PIT,20242025,8481030,Jack,St. Ivany,3,D,Manhattan Beach,USA,33.8897798,-118.3935254
NJD,20232024,8481032,Paul,Cotter,0,C,Canton,USA,40.7985464,-81.3749508
NJD,20222023,8481033,Akira,Schmid,40,G,Bern,SUI,46.9484742,7.4521749
PHI,20232024,8481035,Samuel,Ersson,33,G,Falun,SWE,60.6070068,15.6323059
DAL,20242025,8481041,Mathias Emilio,Pettersen,37,C,Manglerud,NOR,59.8980022,10.8127548
COL,20232024,8481042,Nikolai,Kovalenko,51,R,Raleigh,USA,35.7803977,-78.6390989
TBL,20222023,8481043,Cole,Koepke,45,L,Two Harbors,USA,47.0257139,-91.6730523
LAK,20242025,8481051,Cole,Krygier,0,D,Orlando,USA,28.5421109,-81.3790304
NSH,20222023,8481056,Spencer,Stastney,81,D,Woodridge,USA,41.7563344,-88.045559
MTL,20222023,8481058,Jesse,Ylonen,56,R,Scottsdale,USA,33.4942189,-111.926018
STL,20232024,8481059,Scott,Perunovich,48,D,Hibbing,USA,47.427155,-92.937689
SJS,20212022,8481061,Jasper,Weatherby,14,C,Portland,USA,45.5202471,-122.674194
OTT,20242025,8481065,Angus,Crookshank,59,L,North Vancouver,CAN,49.3206294,-123.0737925
CGY,20232024,8481068,Yegor,Sharangovich,17,C,Minsk,BLR,53.9024716,27.5618225
STL,20222023,8481070,Hugh,McGing,56,L,Chicago,USA,41.8755616,-87.6244212
CBJ,20222023,8481072,Tim,Berni,75,D,Mannedorf,SUI,47.253174,8.6918153
NSH,20222023,8481077,John,Leonard,43,L,Westwood,USA,34.0668947,-118.439944
MTL,20232024,8481093,Rafael,Harvey-Pinard,49,L,Saguenay,CAN,48.405959,-71.069183
OTT,20222023,8481102,Egor,Sokolov,75,L,Yekaterinburg,RUS,56.839104,60.60825
MTL,20202021,8481105,Otto,Leskinen,47,D,Pieksämäki,FIN,62.300466,27.1639512
TBL,20242025,8481110,Tobie,Paquette-Bisson,0,D,Rosemère,CAN,45.6323155,-73.8052338
NJD,20242025,8481115,Ryan,Schmelzer,0,C,Buffalo,USA,42.8867166,-78.8783922
TOR,20232024,8481122,Simon,Benoit,2,D,Laval,CAN,45.5757802,-73.7530656
OTT,20212022,8481133,Cole,Reinhardt,51,L,Calgary,CAN,51.0456064,-114.057541
CHI,20222023,8481147,Reese,Johnson,52,C,Regina,CAN,50.4479733,-104.6158764
UTA,20242025,8481159,Montana,Onyebuchi,0,D,Winnipeg,CAN,49.8955367,-97.1384584
CBJ,20222023,8481161,Jake,Christiansen,23,D,West Vancouver,CAN,49.3311208,-123.159479
CGY,20232024,8481167,Brayden,Pachal,94,D,Estevan,CAN,49.1428076,-102.991075
PHI,20232024,8481178,Egor,Zamula,5,D,Chelyabinsk,RUS,55.1559312,61.4012726
COL,20232024,8481186,Logan,O'Connor,25,R,Missouri City,USA,29.6185669,-95.5377215
PIT,20232024,8481206,John,Ludvig,7,D,Liberec,CZE,50.7702648,15.0583947
CGY,20242025,8481219,Jonathan,Aspirot,0,D,Mascouche,CAN,45.7453521,-73.6005591
PIT,20242025,8481228,Jimmy,Huntington,0,C,Laval,CAN,45.5757802,-73.7530656
NYI,20232024,8481237,Kyle,MacLean,32,C,Livingston,USA,40.8682487,-88.5631125
LAK,20222023,8481239,Samuel,Fagemo,68,L,Göteborg,SWE,57.7072326,11.9670171
OTT,20222023,8481422,Jacob,Lucchini,36,C,Trail,CAN,49.0945296,-117.7097659
VAN,20182019,8481425,Josh,Teves,34,D,Calgary,CAN,51.0456064,-114.057541
DET,20182019,8481426,Ryan,Kuffner,56,L,Ottawa,CAN,45.4208777,-75.6901106
DET,20222023,8481433,Taro,Hirose,25,L,Calgary,CAN,51.0456064,-114.057541
WSH,20222023,8481441,Joe,Snively,91,C,Herndon,USA,38.9695316,-77.3859479
FLA,20202021,8481442,Brady,Keeper,25,D,Cross Lake,CAN,54.6089003,-97.7675598
MTL,20222023,8481461,Corey,Schueneman,64,D,Milford,USA,41.2222218,-73.0570603
VGK,20232024,8481462,Mason,Morelli,11,L,Minot,USA,48.23251,-101.296273
SJS,20232024,8481477,Nico,Sturm,7,C,Augsburg,GER,48.3690341,10.8979522
VAN,20202021,8481479,Brogan,Rafferty,25,D,West Dundee,USA,42.0980812,-88.2828581
BUF,20242025,8481480,Mason,Jobst,0,C,Speedway,USA,39.7881233,-86.2407144
LAK,20222023,8481481,Blake,Lizotte,46,C,Lindstrom,USA,45.3894083,-92.8479921
VGK,20182019,8481486,Jimmy,Schuldt,4,D,Minnetonka,USA,44.9405086,-93.4638936
MIN,20212022,8481489,Jon,Lizotte,39,D,Grand Forks,USA,47.9252104,-97.0306325
EDM,20242025,8481491,Noah,Philp,48,C,Canmore,CAN,51.0866897,-115.3481135
CGY,20202021,8481501,Artyom,Zagidulin,50,G,Magnitogorsk,RUS,53.4256867,59.0507322
SJS,20192020,8481515,Danil,Yurtaykin,75,L,Belovo,RUS,54.419323,86.303429
SJS,20202021,8481516,Joel,Kellman,46,C,Karlskrona,SWE,56.1621073,15.5866422
ANA,20222023,8481517,Brett,Leason,20,R,Calgary,CAN,51.0456064,-114.057541
NJD,20232024,8481518,Nolan,Foote,29,L,Denver,USA,39.7392364,-104.984862
FLA,20232024,8481519,Spencer,Knight,30,G,Darien,USA,41.0787079,-73.4692873
VGK,20232024,8481520,Isaiah,Saville,31,G,Anchorage,USA,61.108815,-149.3893053
PHI,20222023,8481521,Ronnie,Attard,47,D,White Lake,USA,45.157193,-88.764551
BUF,20232024,8481522,Peyton,Krebs,19,C,Calgary,CAN,51.0456064,-114.057541
MTL,20232024,8481523,Kirby,Dach,77,C,Fort Saskatchewan,CAN,53.7128571,-113.214894
BUF,20232024,8481524,Bowen,Byram,4,D,Cranbrook,CAN,49.5107477,-115.7672772
NYR,20232024,8481525,Matthew,Robertson,44,D,Edmonton,CAN,53.5462055,-113.491241
PIT,20242025,8481526,Taylor,Gauthier,33,G,Calgary,CAN,51.0456064,-114.057541
VGK,20232024,8481527,Kaedan,Korczak,6,D,Yorkton,CAN,51.212045,-102.461243
BUF,20232024,8481528,Dylan,Cozens,24,C,Whitehorse,CAN,60.721571,-135.054932
COL,20232024,8481529,Trent,Miner,34,G,Brandon,CAN,49.8511143,-99.9608924
ANA,20212022,8481530,Brayden,Tracey,56,L,Calgary,CAN,51.0456064,-114.057541
LAK,20222023,8481532,Alex,Turcotte,39,C,Elk Grove,USA,38.4087993,-121.3716178
ANA,20232024,8481533,Trevor,Zegras,11,C,Bedford,USA,40.0271453,-78.5237447
EDM,20232024,8481534,Raphael,Lavoie,62,C,Chambly,CAN,45.4483467,-73.2936944
VAN,20232024,8481535,Nils,Hoglander,21,L,BOCKTRäSK,SWE,65.4185521,18.2519817
NJD,20242025,8481536,Daniil,Misyul,59,D,Minsk,BLR,53.9024716,27.5618225
CGY,20232024,8481537,Nikita,Okhotiuk,28,D,Chelyabinsk,RUS,55.1559312,61.4012726
ANA,20242025,8481538,Judd,Caulfield,75,R,Grand Forks,USA,47.9252104,-97.0306325
MTL,20232024,8481540,Cole,Caufield,22,R,Mosinee,USA,44.7927669,-89.7030748
NYI,20232024,8481541,Samuel,Bolduc,4,D,Laval,CAN,45.5757802,-73.7530656
DET,20232024,8481542,Moritz,Seider,53,D,Zell,GER,50.0275681,7.1813233
STL,20232024,8481543,Nikita,Alexandrov,59,C,Burgwedel,GER,52.5,9.86667
OTT,20222023,8481544,Mads,Sogaard,40,G,Aalborg,DEN,57.0462626,9.9215263
PHI,20232024,8481546,Cam,York,8,D,Anaheim,USA,33.8347516,-117.911732
WPG,20242025,8481547,Simon,Lundmark,42,D,Stockholm,SWE,59.3251172,18.0710935
MIN,20222023,8481550,Adam,Beckman,53,L,Saskatoon,CAN,52.131802,-106.660767
STL,20242025,8481551,Colten,Ellis,45,G,Whycocomagh,CAN,45.9740206,-61.1271652
SJS,20212022,8481552,Artemi,Kniazev,25,D,Kazan,RUS,55.7823547,49.1242266
PHI,20212022,8481553,Bobby,Brink,46,R,Minnetonka,USA,44.9405086,-93.4638936
NYR,20232024,8481554,Kaapo,Kakko,24,R,Turku,FIN,60.4517531,22.2670522
MTL,20212022,8481555,Mattias,Norlinder,59,D,Kramfors,SWE,62.916667,17.666667
BOS,20232024,8481556,John,Beecher,19,C,Elmira,USA,42.0897965,-76.8077338
MIN,20232024,8481557,Matt,Boldy,12,L,Milford,USA,41.2222218,-73.0570603
BOS,20242025,8481558,John,Farinacci,32,C,Red Bank,USA,40.3470543,-74.0643065
NJD,20232024,8481559,Jack,Hughes,86,C,Orlando,USA,28.5421109,-81.3790304
LAK,20232024,8481560,Arthur,Kaliyev,34,R,Tashkent,UZB,41.3123363,69.2787079
CAR,20242025,8481562,Domenick,Fensore,89,D,Thornwood,USA,41.1234293,-73.7790218
ANA,20222023,8481563,Drew,Helleson,43,D,Farmington,USA,44.6402434,-93.1435497
BUF,20242025,8481564,Ryan,Johnson,33,D,Newport Beach,USA,33.6170092,-117.9294401
SJS,20232024,8481567,Henry,Thrun,3,D,Southborough,USA,42.3056501,-71.5245087
CHI,20232024,8481568,Alex,Vlasic,72,D,Wilmette,USA,42.0887132,-87.7025069
NYI,20242025,8481569,Marshall,Warren,0,D,Laurel Hollow,USA,40.8567653,-73.4695665
TOR,20232024,8481570,Cade,Webber,52,D,Worcester,USA,42.2625621,-71.8018877
WPG,20222023,8481572,Ville,Heinola,14,D,Honkajoki,FIN,61.993025,22.2637409
